                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.69797,                0.48786,                 1.1224,                0.95237,                0.98765,                0.98263,                0.81521,                0.67234,                0.36512,                 1.1049,              0.0010298,              0.0010298,              0.0010298
                    149,                0.81883,                0.55187,                 1.2108,                0.98583,                0.98765,                0.99464,                0.81918,                0.68798,                0.35515,                 1.1152,              0.0010232,              0.0010232,              0.0010232
                    150,                0.82149,                0.58805,                 1.1905,                 0.9732,                      1,                0.99302,                0.80904,                0.70846,                 0.3668,                 1.1097,              0.0010166,              0.0010166,              0.0010166
                    151,                0.79113,                0.55118,                 1.1707,                0.98727,                      1,                0.99366,                0.77753,                0.75831,                0.36519,                 1.1661,                0.00101,                0.00101,                0.00101
                    152,                0.78051,                0.53324,                 1.1877,                0.98764,                0.98675,                 0.9934,                0.78974,                0.73409,                0.37237,                 1.1376,              0.0010034,              0.0010034,              0.0010034
                    153,                0.74391,                0.52107,                 1.1435,                0.97587,                0.99877,                0.99452,                0.78824,                0.72333,                0.37024,                 1.1466,              0.0009968,              0.0009968,              0.0009968
                    154,                0.76588,                 0.5303,                 1.1704,                0.97278,                0.98765,                0.99416,                0.80405,                0.71846,                0.37385,                  1.133,              0.0009902,              0.0009902,              0.0009902
                    155,                0.75651,                 0.5237,                 1.1743,                0.98719,                      1,                0.99488,                0.81392,                0.71096,                0.37057,                  1.137,              0.0009836,              0.0009836,              0.0009836
                    156,                0.74848,                 0.5014,                 1.1753,                0.98297,                0.98765,                0.99378,                0.80751,                0.71066,                0.36659,                 1.1186,               0.000977,               0.000977,               0.000977
                    157,                0.72986,                0.50448,                 1.1357,                0.97652,                0.97531,                0.99344,                 0.8189,                0.67085,                0.35884,                 1.0937,              0.0009704,              0.0009704,              0.0009704
                    158,                0.77348,                0.51672,                 1.1688,                0.97213,                0.98765,                0.99392,                0.80912,                0.73825,                0.37194,                 1.1358,              0.0009638,              0.0009638,              0.0009638
                    159,                0.71338,                0.47981,                 1.1308,                0.99432,                0.96296,                0.99393,                0.80545,                0.71994,                0.36443,                 1.1427,              0.0009572,              0.0009572,              0.0009572
                    160,                0.71247,                0.49084,                 1.1291,                0.98583,                      1,                  0.995,                0.78868,                0.69226,                0.34905,                 1.1446,              0.0009506,              0.0009506,              0.0009506
                    161,                0.73662,                0.48224,                 1.1563,                0.98486,                      1,                  0.995,                0.79846,                0.69975,                0.35093,                 1.1375,               0.000944,               0.000944,               0.000944
                    162,                0.72894,                0.54368,                 1.1488,                0.98351,                0.96296,                0.98392,                0.79153,                0.71817,                0.35799,                 1.1449,              0.0009374,              0.0009374,              0.0009374
                    163,                0.71588,                0.49752,                 1.1419,                0.95228,                0.98546,                0.98901,                0.78852,                0.70232,                0.40316,                 1.1398,              0.0009308,              0.0009308,              0.0009308
                    164,                0.73321,                0.51768,                 1.1485,                0.93882,                0.98765,                0.98982,                0.77764,                0.71094,                0.41509,                 1.1499,              0.0009242,              0.0009242,              0.0009242
                    165,                0.69888,                0.45359,                 1.1203,                0.94053,                0.98765,                0.97895,                 0.7903,                0.70882,                0.39803,                 1.1378,              0.0009176,              0.0009176,              0.0009176
                    166,                0.71077,                0.48433,                  1.124,                0.93872,                0.98765,                0.97743,                0.79292,                0.73366,                0.40878,                 1.1438,               0.000911,               0.000911,               0.000911
                    167,                0.71807,                0.49154,                 1.1382,                0.94101,                0.98477,                0.98205,                0.79376,                 0.6863,                0.41754,                  1.107,              0.0009044,              0.0009044,              0.0009044
                    168,                0.73341,                0.49372,                 1.1585,                0.96332,                0.97272,                0.97997,                0.78827,                0.70222,                0.38125,                 1.1052,              0.0008978,              0.0008978,              0.0008978
                    169,                0.71565,                 0.4776,                 1.1275,                0.94177,                0.99833,                0.98896,                0.78907,                0.72337,                 0.3913,                 1.1263,              0.0008912,              0.0008912,              0.0008912
                    170,                0.72892,                0.48884,                 1.1431,                0.98769,                0.97531,                0.99452,                0.78408,                0.72592,                0.38188,                  1.134,              0.0008846,              0.0008846,              0.0008846
                    171,                0.68848,                0.48849,                 1.1261,                0.99414,                0.98765,                0.99453,                0.79572,                 0.6992,                0.36662,                 1.1238,               0.000878,               0.000878,               0.000878
                    172,                 0.6508,                 0.4606,                 1.0805,                0.96422,                0.99803,                0.99416,                0.80755,                0.68023,                 0.3614,                 1.1134,              0.0008714,              0.0008714,              0.0008714
                    173,                0.74659,                0.50577,                 1.1685,                0.97551,                0.98374,                0.99316,                0.79594,                0.74448,                0.36858,                 1.1386,              0.0008648,              0.0008648,              0.0008648
                    174,                0.71746,                 0.4648,                  1.141,                0.97368,                0.98765,                0.99322,                0.80959,                0.72522,                0.37151,                 1.1317,              0.0008582,              0.0008582,              0.0008582
                    175,                0.70004,                0.46503,                 1.1295,                0.96287,                0.98765,                0.98797,                0.80811,                0.70651,                0.36816,                 1.1258,              0.0008516,              0.0008516,              0.0008516
                    176,                0.73017,                0.45626,                 1.1418,                0.97529,                0.98765,                0.99403,                0.80464,                0.69318,                0.36102,                 1.1291,               0.000845,               0.000845,               0.000845
                    177,                0.67978,                0.47535,                 1.1092,                0.96423,                0.99854,                0.99403,                0.81585,                0.69286,                 0.3642,                  1.108,              0.0008384,              0.0008384,              0.0008384
                    178,                0.72368,                0.50297,                 1.1267,                0.97412,                      1,                0.99355,                 0.8264,                0.66708,                0.35819,                 1.0939,              0.0008318,              0.0008318,              0.0008318
                    179,                0.71571,                0.49737,                 1.1411,                0.98695,                      1,                0.99463,                0.80251,                0.67633,                0.35253,                 1.1139,              0.0008252,              0.0008252,              0.0008252
                    180,                 0.7099,                0.47272,                 1.1318,                0.96363,                0.98765,                0.98196,                0.81522,                0.66184,                0.34846,                 1.1168,              0.0008186,              0.0008186,              0.0008186
                    181,                0.72079,                0.48819,                 1.1496,                0.96383,                      1,                0.98918,                0.80671,                0.71743,                0.36598,                 1.1335,               0.000812,               0.000812,               0.000812
                    182,                0.71439,                0.47849,                 1.1284,                0.97354,                      1,                0.99283,                0.80133,                0.74999,                0.38446,                 1.1653,              0.0008054,              0.0008054,              0.0008054
                    183,                0.73601,                0.49376,                 1.1503,                0.97586,                0.99823,                0.99314,                0.80998,                0.72049,                0.37276,                 1.1516,              0.0007988,              0.0007988,              0.0007988
                    184,                0.67933,                0.47425,                 1.1208,                0.97589,                0.99939,                0.99326,                0.82126,                0.74456,                0.36198,                 1.1545,              0.0007922,              0.0007922,              0.0007922
                    185,                0.64897,                0.44714,                 1.0914,                  0.987,                      1,                0.99451,                0.80814,                0.70467,                0.36081,                  1.129,              0.0007856,              0.0007856,              0.0007856
                    186,                0.71926,                0.47419,                 1.1427,                0.96255,                      1,                0.99152,                0.80785,                0.69199,                0.36446,                 1.1304,               0.000779,               0.000779,               0.000779
                    187,                0.65729,                0.47263,                 1.1118,                0.99744,                0.98765,                0.99464,                0.81468,                0.67271,                0.35775,                 1.1206,              0.0007724,              0.0007724,              0.0007724
                    188,                0.68364,                0.47656,                  1.114,                0.98764,                0.98673,                0.99439,                0.80774,                0.70857,                0.34189,                 1.1394,              0.0007658,              0.0007658,              0.0007658
                    189,                0.67728,                0.45461,                 1.1204,                0.97589,                0.99962,                0.99464,                0.81961,                0.70749,                0.33493,                 1.1453,              0.0007592,              0.0007592,              0.0007592
                    190,                0.70236,                0.48127,                 1.1296,                0.97589,                0.99953,                0.99464,                0.80161,                0.71841,                0.34934,                 1.1495,              0.0007526,              0.0007526,              0.0007526
                    191,                0.66247,                0.45369,                 1.1049,                0.98859,                0.96296,                0.99404,                0.80381,                0.73741,                0.34352,                 1.1611,               0.000746,               0.000746,               0.000746
                    192,                0.67073,                0.45157,                 1.1068,                0.93009,                0.98545,                0.98389,                0.80651,                0.71538,                0.37847,                 1.1266,              0.0007394,              0.0007394,              0.0007394
                    193,                0.66503,                0.45053,                 1.0901,                0.95255,                      1,                0.99319,                 0.8077,                0.71305,                0.36936,                 1.1232,              0.0007328,              0.0007328,              0.0007328
                    194,                0.67206,                0.47195,                 1.1193,                0.96426,                0.99921,                0.99393,                0.80059,                0.70506,                0.37652,                 1.1205,              0.0007262,              0.0007262,              0.0007262
                    195,                0.65413,                0.43825,                 1.0987,                 0.9759,                0.99968,                0.99451,                0.80317,                0.70261,                0.35267,                 1.1376,              0.0007196,              0.0007196,              0.0007196
                    196,                0.64307,                0.43178,                 1.0901,                0.96382,                0.98657,                0.98179,                 0.7984,                0.70584,                0.34086,                 1.1371,               0.000713,               0.000713,               0.000713
                    197,                0.68742,                0.45746,                 1.1158,                      1,                0.98658,                0.99453,                0.80794,                0.69531,                0.34987,                 1.1275,              0.0007064,              0.0007064,              0.0007064
                    198,                0.64105,                0.43602,                 1.0984,                      1,                0.98241,                0.99327,                0.80451,                0.70269,                0.35644,                 1.1379,              0.0006998,              0.0006998,              0.0006998
                    199,                0.67158,                0.44266,                 1.1133,                      1,                0.98647,                0.99476,                0.80943,                0.70927,                0.34351,                 1.1371,              0.0006932,              0.0006932,              0.0006932
                    200,                0.66173,                0.46415,                 1.0955,                      1,                 0.9795,                0.99476,                0.82567,                0.68637,                 0.3491,                 1.1305,              0.0006866,              0.0006866,              0.0006866
                    201,                 0.7071,                0.46909,                 1.1507,                      1,                0.98128,                0.99476,                0.82086,                0.68656,                0.33235,                 1.1236,                0.00068,                0.00068,                0.00068
                    202,                0.65882,                0.45779,                 1.1037,                0.96283,                      1,                0.99427,                0.83027,                 0.6857,                0.34889,                 1.1172,              0.0006734,              0.0006734,              0.0006734
                    203,                 0.6508,                0.45251,                 1.1079,                0.98691,                      1,                0.99476,                0.83348,                 0.6928,                0.32464,                 1.1251,              0.0006668,              0.0006668,              0.0006668
                    204,                0.66833,                0.43189,                 1.0976,                      1,                0.98438,                0.99476,                0.83706,                0.69013,                0.32308,                 1.1302,              0.0006602,              0.0006602,              0.0006602
                    205,                0.65244,                 0.4509,                 1.0974,                0.98778,                0.99809,                0.99354,                0.84207,                0.67797,                0.34041,                 1.1093,              0.0006536,              0.0006536,              0.0006536
                    206,                0.65009,                 0.4402,                 1.1064,                0.97468,                      1,                0.99227,                0.82252,                0.69227,                0.34008,                 1.1107,               0.000647,               0.000647,               0.000647
                    207,                0.64527,                0.44035,                 1.0842,                0.98892,                      1,                  0.995,                0.81839,                0.67265,                   0.33,                 1.1119,              0.0006404,              0.0006404,              0.0006404
                    208,                0.64728,                0.43794,                  1.087,                0.96301,                0.98765,                0.98773,                0.83434,                0.68084,                0.32305,                 1.1328,              0.0006338,              0.0006338,              0.0006338
                    209,                0.63619,                0.44611,                 1.0893,                0.99303,                0.97531,                0.99429,                 0.8203,                 0.6905,                0.32535,                 1.1582,              0.0006272,              0.0006272,              0.0006272
                    210,                0.62667,                0.44261,                  1.094,                0.98779,                0.99846,                0.99476,                0.81941,                0.68705,                0.32244,                 1.1597,              0.0006206,              0.0006206,              0.0006206
                    211,                0.65053,                0.44063,                 1.1002,                      1,                 0.9901,                  0.995,                0.81192,                0.71496,                0.33046,                 1.1559,               0.000614,               0.000614,               0.000614
                    212,                 0.6634,                0.44738,                 1.1127,                0.98744,                      1,                  0.995,                0.81339,                0.72219,                0.33659,                 1.1578,              0.0006074,              0.0006074,              0.0006074
                    213,                0.62149,                 0.4316,                 1.0704,                0.96293,                      1,                0.99404,                0.81238,                0.73294,                0.34627,                 1.1622,              0.0006008,              0.0006008,              0.0006008
                    214,                0.70134,                0.47139,                 1.1486,                0.96339,                      1,                0.99427,                0.80799,                0.70646,                0.33252,                 1.1484,              0.0005942,              0.0005942,              0.0005942
                    215,                0.61907,                0.43366,                  1.095,                0.97587,                0.99862,                0.99439,                0.81078,                0.71412,                0.33464,                 1.1514,              0.0005876,              0.0005876,              0.0005876
                    216,                0.61353,                0.41958,                 1.0743,                0.98765,                0.98717,                0.99441,                0.80786,                0.71565,                0.33807,                 1.1618,               0.000581,               0.000581,               0.000581
                    217,                0.62201,                0.44167,                 1.0983,                0.97526,                0.98765,                 0.9939,                0.81478,                 0.7214,                0.34121,                 1.1607,              0.0005744,              0.0005744,              0.0005744
                    218,                0.62141,                0.41917,                 1.0813,                0.96427,                0.99952,                 0.9944,                 0.8136,                 0.6941,                0.33738,                 1.1402,              0.0005678,              0.0005678,              0.0005678
                    219,                0.59526,                0.42027,                  1.086,                0.97589,                0.99924,                0.99464,                0.82555,                0.70069,                0.33035,                  1.142,              0.0005612,              0.0005612,              0.0005612
                    220,                0.63325,                0.43849,                 1.0948,                0.97587,                0.99879,                0.99452,                  0.819,                0.71803,                0.32967,                  1.161,              0.0005546,              0.0005546,              0.0005546
                    221,                0.63699,                0.43099,                 1.0957,                 0.9861,                      1,                0.99488,                0.82641,                0.69532,                0.32364,                   1.14,               0.000548,               0.000548,               0.000548
                    222,                0.65292,                 0.4448,                 1.1038,                0.98432,                0.98765,                0.99452,                 0.8215,                0.68888,                0.32113,                 1.1259,              0.0005414,              0.0005414,              0.0005414
                    223,                0.61967,                0.40938,                 1.0915,                0.97586,                0.99835,                0.99427,                0.82156,                0.70799,                0.33255,                 1.1361,              0.0005348,              0.0005348,              0.0005348
                    224,                0.62995,                0.44156,                 1.0905,                0.98779,                0.99887,                0.99463,                0.81369,                0.71146,                0.33339,                 1.1553,              0.0005282,              0.0005282,              0.0005282
                    225,                0.61677,                0.40892,                 1.0847,                      1,                0.98655,                0.99488,                0.81066,                0.73116,                0.33436,                 1.1726,              0.0005216,              0.0005216,              0.0005216
                    226,                0.59616,                0.41543,                 1.0644,                 0.9867,                      1,                0.99476,                0.82813,                0.71387,                   0.34,                 1.1651,               0.000515,               0.000515,               0.000515
                    227,                0.61811,                0.43374,                 1.1015,                0.96353,                      1,                0.99329,                0.84365,                0.67916,                0.31094,                 1.1416,              0.0005084,              0.0005084,              0.0005084
                    228,                 0.6137,                0.42676,                 1.0922,                0.97577,                      1,                0.99439,                0.83943,                 0.6808,                0.32072,                 1.1392,              0.0005018,              0.0005018,              0.0005018
                    229,                0.59493,                0.40533,                 1.0725,                0.96379,                      1,                0.99416,                0.81928,                0.71993,                0.32656,                 1.1471,              0.0004952,              0.0004952,              0.0004952
                    230,                0.60823,                0.41177,                 1.0818,                0.95221,                      1,                0.99379,                0.81739,                0.69445,                0.32827,                  1.141,              0.0004886,              0.0004886,              0.0004886
                    231,                0.63896,                0.43499,                 1.0988,                0.96337,                      1,                0.99391,                0.82678,                0.69838,                0.32858,                 1.1229,               0.000482,               0.000482,               0.000482
                    232,                0.63415,                0.44001,                 1.0966,                0.97359,                      1,                0.99415,                0.82169,                0.70625,                0.33302,                 1.1306,              0.0004754,              0.0004754,              0.0004754
                    233,                0.60084,                0.39893,                 1.0984,                0.98652,                      1,                0.99476,                0.81912,                0.70376,                0.32954,                 1.1405,              0.0004688,              0.0004688,              0.0004688
                    234,                0.60779,                 0.4036,                 1.0694,                 0.9799,                      1,                0.99476,                0.82068,                0.70922,                0.33465,                 1.1452,              0.0004622,              0.0004622,              0.0004622
                    235,                0.62466,                0.41019,                  1.086,                 0.9878,                0.99976,                0.99476,                0.82674,                 0.6978,                0.33497,                 1.1323,              0.0004556,              0.0004556,              0.0004556
                    236,                0.58045,                0.38379,                  1.066,                0.96326,                      1,                0.99416,                0.82509,                0.68557,                0.33161,                 1.1315,               0.000449,               0.000449,               0.000449
                    237,                0.60729,                0.41224,                 1.0517,                0.96349,                      1,                0.99305,                 0.8131,                0.70897,                0.33022,                 1.1574,              0.0004424,              0.0004424,              0.0004424
                    238,                0.58734,                0.38364,                 1.0606,                0.97449,                      1,                0.99279,                0.80948,                0.70667,                 0.3375,                 1.1518,              0.0004358,              0.0004358,              0.0004358
                    239,                0.57522,                 0.4028,                 1.0546,                0.96427,                0.99956,                0.99215,                0.80035,                 0.7369,                0.34029,                 1.1787,              0.0004292,              0.0004292,              0.0004292
                    240,                0.62088,                0.40377,                 1.0893,                0.98692,                      1,                0.99402,                0.80991,                0.72355,                0.32268,                 1.1858,              0.0004226,              0.0004226,              0.0004226
                    241,                0.59646,                0.39797,                 1.0768,                 0.9819,                      1,                0.99451,                0.82321,                0.71045,                0.31794,                 1.1815,               0.000416,               0.000416,               0.000416
                    242,                0.59244,                0.39652,                 1.0796,                0.98875,                0.98765,                0.99476,                0.83001,                0.70285,                0.31033,                 1.1753,              0.0004094,              0.0004094,              0.0004094
                    243,                0.60073,                  0.416,                 1.0793,                      1,                0.99596,                  0.995,                0.82107,                0.70334,                0.31351,                 1.1675,              0.0004028,              0.0004028,              0.0004028
                    244,                0.59517,                0.41269,                 1.0845,                0.99999,                      1,                  0.995,                0.81188,                0.72349,                0.32171,                  1.171,              0.0003962,              0.0003962,              0.0003962
                    245,                0.55249,                0.40095,                 1.0552,                0.98675,                      1,                0.99354,                0.82414,                0.71925,                0.32341,                 1.1577,              0.0003896,              0.0003896,              0.0003896
                    246,                0.56877,                0.37596,                 1.0537,                0.97561,                      1,                0.99364,                0.82576,                0.70967,                0.32087,                 1.1564,               0.000383,               0.000383,               0.000383
                    247,                0.57127,                0.39334,                 1.0555,                0.98762,                0.98477,                0.98772,                0.82759,                0.69701,                0.31823,                 1.1579,              0.0003764,              0.0003764,              0.0003764
                    248,                0.58637,                0.40124,                 1.0718,                0.99929,                      1,                  0.995,                0.81673,                0.70647,                0.31882,                 1.1592,              0.0003698,              0.0003698,              0.0003698
                    249,                0.56863,                0.39415,                 1.0491,                      1,                 0.9973,                  0.995,                0.80497,                0.73747,                0.32686,                 1.1809,              0.0003632,              0.0003632,              0.0003632
                    250,                0.59464,                0.41252,                 1.0715,                 0.9752,                0.98765,                0.98677,                0.80924,                0.71651,                0.32985,                 1.1818,              0.0003566,              0.0003566,              0.0003566
                    251,                0.57363,                0.38365,                 1.0723,                0.96305,                0.98765,                0.98477,                0.81482,                   0.71,                 0.3311,                 1.1705,                0.00035,                0.00035,                0.00035
                    252,                0.56795,                0.38884,                  1.051,                0.97561,                 0.9875,                0.98506,                0.81569,                0.72298,                0.32314,                 1.1725,              0.0003434,              0.0003434,              0.0003434
                    253,                0.55259,                0.38507,                 1.0568,                0.97554,                0.98462,                0.98472,                0.81798,                0.71438,                0.32978,                 1.1595,              0.0003368,              0.0003368,              0.0003368
                    254,                0.60396,                0.38991,                 1.0931,                0.97558,                0.98624,                0.98297,                0.80976,                0.72352,                0.33093,                 1.1567,              0.0003302,              0.0003302,              0.0003302
                    255,                 0.5572,                0.37109,                 1.0568,                0.96165,                0.98765,                0.98443,                0.82122,                0.69795,                0.32643,                 1.1467,              0.0003236,              0.0003236,              0.0003236
                    256,                0.55493,                0.38631,                 1.0641,                 0.9756,                0.98729,                 0.9851,                0.82818,                0.68541,                0.31768,                 1.1393,               0.000317,               0.000317,               0.000317
                    257,                0.58638,                0.38618,                 1.0786,                0.98764,                0.98687,                0.98784,                0.82312,                0.69943,                0.32221,                 1.1432,              0.0003104,              0.0003104,              0.0003104
                    258,                0.56365,                0.40245,                 1.0554,                0.98779,                0.99884,                 0.9939,                0.82524,                0.71318,                0.32861,                 1.1565,              0.0003038,              0.0003038,              0.0003038
                    259,                0.54894,                0.38672,                 1.0485,                0.98779,                0.99867,                0.99402,                0.82749,                0.72173,                0.32795,                 1.1738,              0.0002972,              0.0002972,              0.0002972
                    260,                0.54825,                0.36494,                 1.0404,                0.97588,                0.99915,                0.99307,                0.82504,                0.73254,                0.32314,                 1.1892,              0.0002906,              0.0002906,              0.0002906
                    261,                0.59012,                0.39721,                 1.0691,                0.97533,                      1,                0.99414,                0.81617,                0.71589,                0.31952,                 1.1764,               0.000284,               0.000284,               0.000284
                    262,                0.58893,                0.39767,                 1.1002,                0.98778,                0.99755,                0.99415,                0.82339,                0.70417,                0.31669,                 1.1693,              0.0002774,              0.0002774,              0.0002774
                    263,                0.55905,                0.36963,                   1.05,                 0.9878,                0.99985,                0.99402,                0.82741,                0.70392,                0.30949,                 1.1607,              0.0002708,              0.0002708,              0.0002708
                    264,                0.56943,                0.38385,                 1.0674,                0.97559,                0.98675,                 0.9877,                0.83045,                 0.7095,                0.30698,                 1.1703,              0.0002642,              0.0002642,              0.0002642
                    265,                0.58527,                0.38407,                 1.0714,                0.98779,                0.99877,                0.99354,                0.82254,                0.71027,                0.30993,                 1.1678,              0.0002576,              0.0002576,              0.0002576
                    266,                 0.5548,                0.37593,                 1.0477,                0.98539,                0.97531,                0.98803,                0.82727,                0.69116,                0.30502,                 1.1502,               0.000251,               0.000251,               0.000251
                    267,                  0.542,                0.37603,                  1.047,                0.98644,                0.97531,                0.98783,                0.82809,                0.68461,                 0.3061,                 1.1437,              0.0002444,              0.0002444,              0.0002444
                    268,                0.55617,                0.38948,                  1.053,                0.98619,                0.97531,                0.98759,                0.82793,                 0.6879,                0.30338,                 1.1419,              0.0002378,              0.0002378,              0.0002378
                    269,                0.54254,                0.39123,                 1.0487,                      1,                0.98747,                0.99476,                0.82669,                0.68497,                0.30461,                 1.1444,              0.0002312,              0.0002312,              0.0002312
                    270,                0.54541,                0.37594,                 1.0501,                0.98779,                0.99908,                0.99488,                0.82224,                0.69832,                0.30552,                 1.1524,              0.0002246,              0.0002246,              0.0002246
                    271,                0.55358,                0.38925,                 1.0459,                      1,                0.98559,                0.99476,                 0.8217,                0.70704,                0.31148,                 1.1567,               0.000218,               0.000218,               0.000218
                    272,                0.54816,                0.37808,                 1.0482,                      1,                0.99997,                  0.995,                 0.8295,                 0.7126,                0.31233,                 1.1661,              0.0002114,              0.0002114,              0.0002114
                    273,                0.55743,                0.38596,                 1.0554,                      1,                0.99623,                  0.995,                0.83881,                0.70218,                0.31016,                 1.1623,              0.0002048,              0.0002048,              0.0002048
                    274,                0.56513,                 0.3689,                 1.0484,                      1,                0.99923,                  0.995,                0.82704,                0.68288,                0.30655,                 1.1576,              0.0001982,              0.0001982,              0.0001982
                    275,                0.53713,                0.35961,                 1.0347,                      1,                0.99893,                  0.995,                0.82665,                0.69974,                0.30236,                 1.1699,              0.0001916,              0.0001916,              0.0001916
                    276,                0.52753,                0.36085,                 1.0455,                      1,                0.99903,                  0.995,                0.82585,                0.69849,                0.29676,                 1.1692,               0.000185,               0.000185,               0.000185
                    277,                0.53874,                0.36795,                 1.0364,                0.99927,                0.98765,                0.99476,                0.82432,                0.70103,                0.29985,                  1.173,              0.0001784,              0.0001784,              0.0001784
                    278,                0.51021,                0.35577,                 1.0255,                0.99928,                0.98765,                0.99488,                0.82955,                0.70576,                0.29811,                 1.1814,              0.0001718,              0.0001718,              0.0001718
                    279,                0.53054,                0.37092,                 1.0369,                      1,                0.99921,                  0.995,                0.82806,                0.70423,                0.29939,                 1.1866,              0.0001652,              0.0001652,              0.0001652
                    280,                0.53375,                0.37381,                 1.0504,                0.99931,                0.98765,                0.99488,                0.82429,                0.71362,                0.30271,                 1.1873,              0.0001586,              0.0001586,              0.0001586
                    281,                0.53761,                0.37257,                 1.0373,                0.99928,                0.98765,                0.99488,                0.81882,                0.71799,                0.30636,                 1.1894,               0.000152,               0.000152,               0.000152
                    282,                0.54032,                0.36026,                 1.0411,                0.99921,                0.98765,                0.99488,                0.82345,                0.71113,                0.30181,                 1.1867,              0.0001454,              0.0001454,              0.0001454
                    283,                0.52532,                 0.3582,                 1.0369,                0.99916,                0.98765,                0.99476,                0.82027,                0.70205,                0.30354,                 1.1794,              0.0001388,              0.0001388,              0.0001388
                    284,                0.54136,                0.37932,                 1.0429,                0.99876,                0.98765,                0.99442,                0.82027,                0.70602,                0.30795,                   1.18,              0.0001322,              0.0001322,              0.0001322
                    285,                0.51885,                0.35606,                 1.0286,                0.99863,                0.98765,                 0.9942,                0.82228,                0.71277,                0.30787,                 1.1887,              0.0001256,              0.0001256,              0.0001256
                    286,                0.53451,                0.35885,                 1.0396,                0.99901,                0.98765,                 0.9942,                0.82258,                0.71082,                 0.3044,                 1.1923,               0.000119,               0.000119,               0.000119
                    287,                0.50865,                0.34636,                 1.0224,                 0.9992,                0.98765,                0.99464,                0.81612,                0.71906,                0.30091,                 1.1945,              0.0001124,              0.0001124,              0.0001124
                    288,                 0.5147,                 0.3506,                 1.0235,                 0.9993,                0.98765,                0.99476,                0.82969,                0.70832,                0.29898,                 1.1867,              0.0001058,              0.0001058,              0.0001058
                    289,                0.54568,                 0.3796,                 1.0616,                0.99935,                0.98765,                0.99488,                0.83041,                0.69541,                0.30009,                 1.1754,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                0.52479,                0.35472,                 1.0406,                0.99935,                0.98765,                0.99488,                0.82719,                0.70164,                0.29979,                 1.1757,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                0.32179,                0.21406,                0.87403,                0.97447,                0.98765,                 0.9939,                0.81161,                0.69942,                0.30394,                 1.1667,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                0.31637,                 0.2064,                0.86164,                0.95235,                0.98689,                0.98413,                0.81066,                0.69309,                 0.3071,                 1.1601,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.31493,                0.20516,                0.85475,                0.96381,                0.98641,                0.98514,                0.81296,                0.68779,                0.30574,                 1.1535,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                0.31897,                0.20901,                0.86178,                0.96233,                0.97531,                 0.9847,                0.81688,                0.67987,                0.30241,                 1.1455,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                0.32079,                0.20516,                0.88213,                0.95235,                0.98696,                0.98482,                0.82358,                0.66894,                0.30435,                 1.1385,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.30946,                0.20695,                0.86326,                0.96212,                0.97531,                0.98486,                0.82287,                0.67036,                0.30416,                 1.1357,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                0.31122,                 0.2016,                0.87415,                0.97513,                0.98765,                0.99416,                0.82578,                0.67784,                0.30217,                 1.1408,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                0.29766,                0.19681,                0.85646,                0.97608,                0.97531,                0.99429,                0.82268,                0.68114,                0.30448,                 1.1433,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                0.30815,                0.20768,                0.86354,                0.97524,                0.98765,                0.99428,                0.82589,                0.67987,                0.30345,                 1.1416,               3.32e-05,               3.32e-05,               3.32e-05
                    300,                0.28279,                0.19564,                0.83702,                0.97553,                0.98765,                 0.9944,                0.82776,                0.67989,                 0.3027,                 1.1446,               2.66e-05,               2.66e-05,               2.66e-05
