                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2057,                 2.8034,                 1.6499,                0.00333,                      1,                  0.995,                 0.7756,                0.74758,                 2.7488,                 1.2304,                0.00014,                0.00014,                0.00014
